iso_time,elapsed_s,backend_loop_hz,tracking_loop_hz,frames_processed,valid_pose_frames,pose_success_rate,full_marker_detection_rate,cam1_full_detection_rate,cam2_full_detection_rate,cam1_leds,cam2_leds,spatial_data_valid,mapping_error_px,model_fit_error_m,scale_factor,position_x_m,position_y_m,position_z_m,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,yaw_deg,pitch_deg,roll_deg,serial_connected,serial_send_enabled,serial_send_ok,serial_payload_seq,serial_payload_size_bytes,bridge_serial_frames_rx,bridge_espnow_tx_attempts,bridge_espnow_tx_ok,bridge_espnow_tx_fail,bridge_oversize_drops,bridge_tx_rate_hz,bridge_last_tx_seq,bridge_last_tx_latency_us,controller_rx_packets,controller_rx_missing_packets,controller_rx_duplicate_packets,controller_rx_out_of_order_packets,controller_last_rx_seq,controller_loop_hz,controller_control_hz,controller_command_age_ms,controller_apply_latency_us,controller_motor_imbalance,motor_1_output,motor_2_output,motor_3_output,motor_4_output
2026-04-20T16:01:34.790,2.497,61.14,63.72,7821,1407,0.17990,0.17990,0.17990,0.18936,3,3,1,21.78234,0.00379,1.04809,0.0228,-0.1149,0.0867,0.0000,0.0000,0.0000,-1.85,-7.79,179.50,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.807,2.514,60.27,57.14,7822,1408,0.18001,0.18001,0.18001,0.18947,3,3,1,21.78671,0.00366,1.05076,0.0227,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.83,-7.93,179.49,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.823,2.530,59.03,59.46,7823,1409,0.18011,0.18011,0.18011,0.18957,3,3,1,21.79671,0.00352,1.04804,0.0229,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.78,-7.67,179.49,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.840,2.548,63.77,57.14,7824,1410,0.18021,0.18021,0.18021,0.18967,3,3,1,21.81321,0.00374,1.05063,0.0228,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.82,-7.84,179.49,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.856,2.564,52.88,62.76,7825,1411,0.18032,0.18032,0.18032,0.18978,3,3,1,21.86214,0.00368,1.05099,0.0230,-0.1149,0.0867,0.0000,0.0000,0.0000,-1.80,-7.52,179.41,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.873,2.580,68.33,60.65,7826,1412,0.18042,0.18042,0.18042,0.18988,3,3,1,21.74896,0.00350,1.04820,0.0230,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.81,-7.53,179.51,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.889,2.597,54.78,61.94,7827,1413,0.18053,0.18053,0.18053,0.18998,3,3,1,21.84408,0.00373,1.04716,0.0229,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.87,-7.51,179.56,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.906,2.613,62.81,57.46,7828,1414,0.18063,0.18063,0.18063,0.19009,3,3,1,21.79624,0.00349,1.04691,0.0230,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.79,-7.45,179.60,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.923,2.630,61.38,60.19,7829,1415,0.18074,0.18074,0.18074,0.19019,3,3,1,21.82704,0.00382,1.04696,0.0229,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.87,-7.51,179.56,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.939,2.647,56.30,63.47,7830,1416,0.18084,0.18084,0.18084,0.19029,3,3,1,21.86398,0.00392,1.04790,0.0229,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.95,-7.59,179.56,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.957,2.664,60.32,53.30,7831,1417,0.18095,0.18095,0.18095,0.19040,3,3,1,21.78740,0.00352,1.04526,0.0230,-0.1149,0.0867,0.0000,0.0000,0.0000,-1.83,-7.32,179.59,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.973,2.681,58.77,64.90,7832,1418,0.18105,0.18105,0.18105,0.19050,3,3,1,21.79481,0.00352,1.04833,0.0229,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.77,-7.34,179.51,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.991,2.698,64.92,57.52,7833,1419,0.18116,0.18116,0.18116,0.19060,3,3,1,21.75566,0.00383,1.04892,0.0228,-0.1150,0.0867,0.0000,0.0000,0.0000,-1.85,-7.79,179.59,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.007,2.714,53.57,62.48,7834,1420,0.18126,0.18126,0.18126,0.19071,3,3,1,21.73794,0.00374,1.04642,0.0228,-0.1149,0.0867,0.0000,0.0000,0.0000,-1.89,-7.98,179.59,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.022,2.730,63.45,59.67,7835,1421,0.18137,0.18137,0.18137,0.19081,3,3,1,21.77099,0.00350,1.04516,0.0230,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.84,-7.65,179.59,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.042,2.750,63.60,58.43,7836,1422,0.18147,0.18147,0.18147,0.19091,3,3,1,21.82704,0.00382,1.04696,0.0229,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.89,-7.61,179.56,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.060,2.768,50.01,60.94,7837,1423,0.18157,0.18157,0.18157,0.19102,3,3,1,21.79781,0.00357,1.04671,0.0230,-0.1148,0.0868,0.0000,0.0000,0.0000,-1.82,-7.26,179.50,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.075,2.783,56.04,58.04,7838,1424,0.18168,0.18168,0.18168,0.19112,3,3,1,21.77167,0.00384,1.04951,0.0228,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.88,-7.67,179.51,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.089,2.797,71.29,68.23,7839,1425,0.18178,0.18178,0.18178,0.19122,3,3,1,21.75382,0.00387,1.04771,0.0228,-0.1148,0.0867,0.0000,0.0000,0.0000,-1.94,-7.90,179.55,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.106,2.814,67.30,56.90,7840,1426,0.18189,0.18189,0.18189,0.19133,3,3,1,21.76193,0.00377,1.04784,0.0228,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.97,-7.92,179.60,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.122,2.830,58.66,59.35,7841,1427,0.18199,0.18199,0.18199,0.19143,3,3,1,21.74311,0.00355,1.04816,0.0228,-0.1147,0.0868,0.0000,0.0000,0.0000,-1.85,-7.73,179.54,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.140,2.848,61.80,58.37,7842,1428,0.18210,0.18210,0.18210,0.19153,3,3,1,21.82704,0.00382,1.04696,0.0229,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.90,-7.65,179.53,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.157,2.865,59.51,61.33,7843,1429,0.18220,0.18220,0.18220,0.19164,3,3,1,21.80183,0.00376,1.04991,0.0228,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.89,-7.83,179.51,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.172,2.879,55.81,60.50,7844,1430,0.18230,0.18230,0.18230,0.19174,3,3,1,21.77631,0.00350,1.04779,0.0229,-0.1149,0.0869,0.0000,0.0000,0.0000,-1.83,-7.56,179.56,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.189,2.897,68.61,57.38,7845,1431,0.18241,0.18241,0.18241,0.19184,3,3,1,21.78415,0.00357,1.04975,0.0229,-0.1148,0.0868,0.0000,0.0000,0.0000,-1.77,-7.47,179.49,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.206,2.913,55.42,63.45,7846,1432,0.18251,0.18251,0.18251,0.19194,3,3,1,21.75580,0.00370,1.04822,0.0228,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.82,-7.79,179.51,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.223,2.931,60.24,58.98,7847,1433,0.18262,0.18262,0.18262,0.19205,3,3,1,21.80120,0.00361,1.05095,0.0229,-0.1149,0.0869,0.0000,0.0000,0.0000,-1.82,-7.68,179.51,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.240,2.948,63.67,59.01,7848,1434,0.18272,0.18272,0.18272,0.19215,3,3,1,21.78081,0.00359,1.05070,0.0230,-0.1149,0.0869,0.0000,0.0000,0.0000,-1.84,-7.57,179.56,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.256,2.963,55.71,62.14,7849,1435,0.18283,0.18283,0.18283,0.19225,3,3,1,21.80373,0.00376,1.04964,0.0228,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.87,-7.81,179.55,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.273,2.980,63.23,59.92,7850,1436,0.18293,0.18293,0.18293,0.19236,3,3,1,21.87217,0.00391,1.04871,0.0228,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.94,-7.72,179.54,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.290,2.998,58.39,60.03,7851,1437,0.18303,0.18303,0.18303,0.19246,3,3,1,21.76193,0.00377,1.04784,0.0228,-0.1150,0.0869,0.0000,0.0000,0.0000,-1.96,-7.84,179.60,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.305,3.013,57.13,59.54,7852,1438,0.18314,0.18314,0.18314,0.19256,3,3,1,21.82143,0.00385,1.04617,0.0228,-0.1150,0.0867,0.0000,0.0000,0.0000,-1.94,-7.76,179.61,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.324,3.031,67.12,57.60,7853,1439,0.18324,0.18324,0.18324,0.19267,3,3,1,21.85785,0.00377,1.04950,0.0228,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.91,-7.64,179.54,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.340,3.047,57.48,60.78,7854,1440,0.18335,0.18335,0.18335,0.19277,3,3,1,21.84839,0.00378,1.04850,0.0228,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.91,-7.60,179.53,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.356,3.064,59.16,62.83,7855,1441,0.18345,0.18345,0.18345,0.19287,3,3,1,21.82006,0.00386,1.04810,0.0228,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.95,-7.63,179.54,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.373,3.081,59.94,56.89,7856,1442,0.18355,0.18355,0.18355,0.19297,3,3,1,21.78234,0.00379,1.04809,0.0227,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.94,-7.84,179.54,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.388,3.096,63.61,63.15,7857,1443,0.18366,0.18366,0.18366,0.19308,3,3,1,21.80373,0.00376,1.04964,0.0227,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.92,-7.94,179.54,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.405,3.113,61.73,60.67,7858,1444,0.18376,0.18376,0.18376,0.19318,3,3,1,21.75580,0.00370,1.04822,0.0227,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.90,-8.03,179.54,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.423,3.131,58.81,57.54,7859,1445,0.18387,0.18387,0.18387,0.19328,3,3,1,21.77532,0.00367,1.05004,0.0227,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.86,-8.05,179.51,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.438,3.146,54.64,62.73,7860,1446,0.18397,0.18397,0.18397,0.19338,3,3,1,21.77280,0.00352,1.05136,0.0229,-0.1149,0.0869,0.0000,0.0000,0.0000,-1.80,-7.81,179.48,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.455,3.163,68.29,58.28,7861,1447,0.18407,0.18407,0.18407,0.19349,3,3,1,21.78671,0.00366,1.05076,0.0227,-0.1150,0.0869,0.0000,0.0000,0.0000,-1.80,-7.95,179.49,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.473,3.181,59.72,58.17,7862,1448,0.18418,0.18418,0.18418,0.19359,3,3,1,21.84408,0.00373,1.04716,0.0228,-0.1151,0.0869,0.0000,0.0000,0.0000,-1.87,-7.71,179.55,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.489,3.196,58.30,62.57,7863,1449,0.18428,0.18428,0.18428,0.19369,3,3,1,21.78234,0.00379,1.04809,0.0227,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.90,-7.88,179.55,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.505,3.213,63.13,60.67,7864,1450,0.18438,0.18438,0.18438,0.19379,3,3,1,21.78924,0.00375,1.04899,0.0227,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.94,-7.97,179.61,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.523,3.231,57.49,57.47,7865,1451,0.18449,0.18449,0.18449,0.19390,3,3,1,21.76193,0.00377,1.04784,0.0227,-0.1150,0.0869,0.0000,0.0000,0.0000,-1.96,-7.96,179.64,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.539,3.246,54.90,63.46,7866,1452,0.18459,0.18459,0.18459,0.19400,3,3,1,21.77971,0.00380,1.05202,0.0226,-0.1151,0.0868,0.0000,0.0000,0.0000,-1.91,-8.08,179.63,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.558,3.266,66.63,56.84,7867,1453,0.18470,0.18470,0.18470,0.19410,3,3,1,21.77531,0.00355,1.04650,0.0228,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.84,-7.74,179.56,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.572,3.280,50.31,61.07,7868,1454,0.18480,0.18480,0.18480,0.19420,3,3,1,21.80416,0.00347,1.04396,0.0230,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.80,-7.27,179.56,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.588,3.296,72.84,62.49,7869,1455,0.18490,0.18490,0.18490,0.19431,3,3,1,21.76968,0.00358,1.04571,0.0228,-0.1149,0.0867,0.0000,0.0000,0.0000,-1.77,-7.39,179.57,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.606,3.314,62.30,59.15,7870,1456,0.18501,0.18501,0.18501,0.19441,3,3,1,21.75580,0.00370,1.04822,0.0227,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.82,-7.75,179.56,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.622,3.330,56.88,59.23,7871,1457,0.18511,0.18511,0.18511,0.19451,3,3,1,21.80373,0.00376,1.04964,0.0227,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.86,-7.90,179.55,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.639,3.346,60.70,61.73,7872,1458,0.18521,0.18521,0.18521,0.19461,3,3,1,21.78363,0.00374,1.04874,0.0227,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.93,-7.96,179.64,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.655,3.363,61.34,59.55,7873,1459,0.18532,0.18532,0.18532,0.19472,3,3,1,21.80183,0.00376,1.04991,0.0227,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.90,-7.98,179.56,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.673,3.380,59.75,59.36,7874,1460,0.18542,0.18542,0.18542,0.19482,3,3,1,21.77802,0.00374,1.04675,0.0227,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.93,-7.97,179.60,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.689,3.397,57.11,62.48,7875,1461,0.18552,0.18552,0.18552,0.19492,3,3,1,21.81868,0.00369,1.04704,0.0229,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.88,-7.50,179.53,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.706,3.413,65.04,60.18,7876,1462,0.18563,0.18563,0.18563,0.19502,3,3,1,21.80373,0.00376,1.04964,0.0227,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.89,-7.78,179.53,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.723,3.430,59.16,55.12,7877,1463,0.18573,0.18573,0.18573,0.19513,3,3,1,21.80036,0.00384,1.04927,0.0226,-0.1149,0.0867,0.0000,0.0000,0.0000,-1.89,-7.98,179.47,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.739,3.447,57.42,64.22,7878,1464,0.18583,0.18583,0.18583,0.19523,3,3,1,21.85554,0.00390,1.04900,0.0228,-0.1151,0.0869,0.0000,0.0000,0.0000,-1.95,-7.76,179.52,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.756,3.463,63.70,60.17,7879,1465,0.18594,0.18594,0.18594,0.19533,3,3,1,21.75379,0.00350,1.04674,0.0228,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.84,-7.64,179.50,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.773,3.481,59.30,56.91,7880,1466,0.18604,0.18604,0.18604,0.19543,3,3,1,21.82451,0.00366,1.04829,0.0230,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.85,-7.36,179.50,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.790,3.497,59.23,65.62,7881,1467,0.18614,0.18614,0.18614,0.19553,3,3,1,21.82273,0.00376,1.04562,0.0229,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.91,-7.42,179.56,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.806,3.514,56.71,54.76,7882,1468,0.18625,0.18625,0.18625,0.19564,3,3,1,21.81753,0.00366,1.05211,0.0228,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.84,-7.56,179.46,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.823,3.530,62.98,59.81,7883,1469,0.18635,0.18635,0.18635,0.19574,3,3,1,21.78335,0.00351,1.04900,0.0228,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.76,-7.54,179.52,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.839,3.547,57.81,66.05,7884,1470,0.18645,0.18645,0.18645,0.19584,3,3,1,21.77722,0.00367,1.04976,0.0227,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.80,-7.83,179.53,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.856,3.564,63.79,57.33,7885,1471,0.18656,0.18656,0.18656,0.19594,3,3,1,21.77099,0.00350,1.04516,0.0229,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.79,-7.57,179.56,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.873,3.580,56.83,58.28,7886,1472,0.18666,0.18666,0.18666,0.19604,3,3,1,21.76193,0.00377,1.04784,0.0228,-0.1150,0.0869,0.0000,0.0000,0.0000,-1.89,-7.76,179.61,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.889,3.597,60.39,63.35,7887,1473,0.18676,0.18676,0.18676,0.19615,3,3,1,21.79941,0.00371,1.04830,0.0228,-0.1151,0.0869,0.0000,0.0000,0.0000,-1.91,-7.86,179.62,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.906,3.614,63.03,57.37,7888,1474,0.18687,0.18687,0.18687,0.19625,3,3,1,21.74880,0.00375,1.04937,0.0227,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.91,-8.03,179.60,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:35.922,3.629,56.51,63.81,7889,1475,0.18697,0.18697,0.18697,0.19635,3,3,1,21.83606,0.00348,1.04632,0.0230,-0.1150,0.0869,0.0000,0.0000,0.0000,-1.76,-7.37,179.57,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
